num_star,2_stars,orbital_period,semi-major_axis,planet_radius,planet_mass,planet_eccen,planet_temp,star_temp,star_radius,star_mass,star_bright,star_age,latitude_gal,longitude_gal,distance,parallax,mass_ratio_sys,radius_ratio_sys,num_planet
1,0,20.09838,0.152,1.66,3.39,0.0,775.0,6054.0,1.31,1.15,0.28,3.47,7.63044,73.01937,731.274,1.3387,8.850888582857892e-06,0.011593726588331969,2
1,0,62.784697,0.326,2.29,5.86,0.0,530.0,6054.0,1.31,1.15,0.28,2.24,7.63044,73.01937,731.274,1.3387,1.5299766104881194e-05,0.015993755353783258,2
2,1,105.599,0.4632,4.3,122.0,0.032,475.0,5623.0,1.75,0.94,0.492,10.0,15.13897,73.05727,1174.59,0.822516,0.0003896879646566755,0.022481054000713936,1
1,0,3.930821,0.05,1.19,1.81,0.0,1317.0,6045.0,1.22,1.08,0.278,4.43,20.34266,78.25942,813.713,1.2003,5.031990764016908e-06,0.008924284208251388,2
1,0,7.630004,0.078,1.27,2.15,0.0,1056.0,6045.0,1.22,1.08,0.278,4.43,20.34266,78.25942,813.713,1.2003,5.977226598141631e-06,0.0095242360877977,2
1,0,5.629021,0.066,0.99,0.937,0.0,1576.0,6152.0,1.57,1.2,0.514,2.57,16.8434,74.0723,267.323,3.71205,2.3444628791687614e-06,0.005769282485000281,2
1,0,13.391635,0.117,1.12,1.46,0.0,1180.0,6152.0,1.57,1.2,0.514,2.57,16.8434,74.0723,267.323,3.71205,3.653058488352606e-06,0.006526865033535671,2
1,0,5.262155,0.055,1.32,2.3,0.0,1166.0,5600.0,0.94,0.88,0.146,11.3,8.83576,80.36831,935.446,1.0407,7.847479318067553e-06,0.01284790567581623,2
1,0,12.162701,0.097,1.59,3.15,0.0,882.0,5600.0,0.94,0.88,0.146,11.3,8.83576,80.36831,935.446,1.0407,1.0747634718222954e-05,0.015475886382233186,2
1,0,22.597053,0.148,1.12,1.46,0.0,670.0,5577.0,0.88,0.97,0.396,1.5,16.63717,75.22928,895.678,1.08762,4.519247614456832e-06,0.011644520571194325,2
1,0,45.348269,0.236,1.13,1.51,0.0,531.0,5577.0,0.88,0.97,0.396,1.5,16.63717,75.22928,895.678,1.08762,4.674016368376586e-06,0.0117484895048657,2
1,0,10.043686,0.097,2.73,12.8,0.0,951.0,6326.0,1.13,1.12,0.144,3.31,13.76677,82.84035,1432.61,0.669369,3.431444372620843e-05,0.022103979314346742,3
1,0,15.163161,0.127,3.04,13.2,0.0,829.0,6326.0,1.13,1.12,0.144,3.31,13.76677,82.84035,1432.61,0.669369,3.538677009265244e-05,0.024613954987404436,3
1,0,56.4159,0.3024,2.619,7.36,0.0,535.0,5829.0,1.16,1.05,0.144,3.31,13.76677,82.84035,1432.61,0.669369,2.1046192152074503e-05,0.02065683455268087,3
1,0,12.31043,0.096,1.39,2.51,0.0,651.0,5178.0,0.77,0.82,-0.402,4.68,15.72041,80.03966,882.462,1.10529,9.190621589473813e-06,0.01651620774893888,2
1,0,25.193458,0.155,1.58,3.12,0.0,513.0,5178.0,0.77,0.82,-0.402,9.9,15.72041,80.03966,882.462,1.10529,1.1424198947871833e-05,0.018773818880088805,2
1,0,6.791636,0.068,1.03,1.08,0.0,994.0,5774.0,1.05,0.82,0.137,1.01,15.81604,76.5661,801.052,1.21959,3.9545304050325575e-06,0.008974994426641611,2
1,0,11.837549,0.098,0.89,0.64,0.0,826.0,5774.0,1.05,0.82,0.137,1.01,15.81604,76.5661,801.052,1.21959,2.3434254252044785e-06,0.0077550922715641105,2
1,0,3.173315,0.036,0.81,0.457,0.0,830.0,4498.0,0.59,0.64,-0.439,13.9,17.36479,74.73194,425.0,1.6358009,2.143982528908999e-06,0.012560856935755621,2
1,0,13.297004,0.093,0.86,0.566,0.0,515.0,4498.0,0.59,0.64,-0.439,13.9,17.36479,74.73194,425.0,1.6358009,2.655348164906988e-06,0.013336218474999793,2
1,0,3.244107,0.041,1.51,2.89,0.0,1047.0,5376.0,0.79,0.81,-0.516,4.68,12.83567,77.09593,816.559,1.19668,1.071267278674686e-05,0.01748783785601607,2
1,0,14.51143,0.11,1.46,2.73,0.0,636.0,5376.0,0.79,0.81,-0.516,4.68,12.83567,77.09593,816.559,1.19668,1.0119583635923504e-05,0.016908770377340038,2
1,0,21.08721,0.164,13.9,6388.1,0.112,897.0,6350.0,1.4,1.29,0.346,2.1,10.23403,79.75961,1057.41,0.917064,0.014868495017168068,0.0908391426191639,1
2,0,6.738088,0.065,0.82,0.477,0.0,786.0,5166.0,0.78,0.86,-0.352,3.24,11.43915,73.59209,435.277,2.26866,1.6653477849100284e-06,0.00961845929964952,2
2,0,13.060022,0.101,0.79,0.418,0.0,630.0,5166.0,0.78,0.86,-0.352,3.24,11.43915,73.59209,435.277,2.26866,1.459361371262876e-06,0.00926656444722332,2
1,0,7.416755,0.082,3.2,10.3,0.0,1425.0,4940.0,3.57,1.03,0.623,5.7,16.20638,82.49921,869.236,1.12166,3.0025138260432377e-05,0.008201022891277315,2
1,0,20.485435,0.161,3.54,12.3,0.0,1015.0,4940.0,3.57,1.03,0.623,9.33,16.20638,82.49921,869.236,1.12166,3.5855262194496916e-05,0.00907238157347553,2
1,0,5.341853,0.059,1.0,0.972,0.0,1125.0,5938.0,1.13,1.07,0.195,2.97,14.34264,74.64383,681.428,1.43873,2.7275172326299316e-06,0.008096695719540933,2
1,0,10.423118,0.093,1.1,1.37,0.0,901.0,5938.0,1.13,1.07,0.195,4.37,14.34264,74.64383,681.428,1.43873,3.844340132410501e-06,0.008906365291495027,2
1,0,9.182417,0.091,1.29,2.21,0.0,1052.0,6189.0,1.38,1.21,0.524,2.15,13.57678,77.06756,881.404,1.10585,5.483930211202939e-06,0.008552574891575954,2
1,0,14.613612,0.124,1.33,2.33,0.0,901.0,6189.0,1.38,1.21,0.524,2.15,13.57678,77.06756,881.404,1.10585,5.781700177422102e-06,0.008817771012244976,2
1,0,8.005013,0.083,1.6,3.19,0.0,1035.0,6402.0,1.13,1.13,0.053,0.25,12.80293,83.72613,1058.72,0.916013,8.476123101838874e-06,0.012954713151265493,2
1,0,12.130686,0.11,1.66,3.39,0.0,901.0,6402.0,1.13,1.13,0.053,0.25,12.80293,83.72613,1058.72,0.916013,9.007541478129713e-06,0.013440514894437946,2
1,0,7.054346,0.061,1.03,1.08,0.0,576.0,4262.0,0.56,0.62,-1.194,1.6,11.95556,77.80798,421.382,2.34555,5.230185374397898e-06,0.01682811454995302,2
1,0,34.989262,0.177,1.32,2.3,0.0,341.0,4262.0,0.56,0.62,-1.194,1.6,11.95556,77.80798,421.382,2.34555,1.11383577417733e-05,0.021566127384405814,2
1,0,42.994,0.2336,3.5,75.5,0.0,496.0,5565.0,1.06,0.85,-0.135,4.37,12.11636,82.13508,223.757,4.44064,0.00026669387513678176,0.030209841104513573,2
1,0,88.505,0.378,5.3,17.9,0.0,390.0,5565.0,1.06,0.85,-0.135,4.37,12.11636,82.13508,223.757,4.44064,6.322940880726349e-05,0.04574633081540626,2
1,0,4.081423,0.044,0.93,0.749,0.0,755.0,4493.0,0.61,0.65,-0.811,2.34,11.16571,72.746,177.355,5.6095,3.4598197780098233e-06,0.01394888119945175,3
1,0,11.419412,0.087,1.01,1.01,0.0,536.0,4493.0,0.61,0.65,-0.811,2.34,11.16571,72.746,177.355,5.6095,4.6654445604671845e-06,0.015148784958544373,3
1,0,6.83437001,0.0618,0.88,0.615,0.0,636.0,4557.0,0.67,0.72,-0.811,2.34,11.16571,72.746,177.355,5.6095,2.5646472264119324e-06,0.012016946602255975,3
1,0,14.425281,0.103,0.96,0.84,0.0,773.0,5502.0,0.68,0.9,-0.418,3.98,5.96067,75.99132,740.537,0.7341165,2.8023462376403554e-06,0.012916611053761769,3
1,0,26.67569,0.155,1.43,2.63,0.0,630.0,5502.0,0.68,0.9,-0.418,3.98,5.96067,75.99132,740.537,0.7341165,8.774012624993017e-06,0.019240368548832633,3
1,0,58.034616,0.261,1.89,4.23,0.0,486.0,5502.0,0.68,0.9,-0.418,3.98,5.96067,75.99132,740.537,0.7341165,1.411181498240322e-05,0.02542957801209348,3
1,0,3.21346,0.0456,4.002,24.472,0.0,1650.0,5857.0,1.49,1.22,0.354,4.5,18.81834,80.37016,487.916,2.02093,6.022747405813944e-05,0.02457406925144374,1
1,0,6.87349,0.08,13.11,699.2,0.0,1620.0,6510.0,2.13,1.48,0.819,2.8,11.03503,81.04474,2305.01,0.405118,0.0014184849102496162,0.056313088919246586,1
1,0,14.383035,0.122,1.71,3.57,0.0,889.0,6117.0,1.33,1.17,0.566,3.55,16.44236,82.1743,965.56,1.00691,9.16151654613193e-06,0.011763342209675896,3
1,0,47.318218,0.269,2.15,5.27,0.0,598.0,6117.0,1.33,1.17,0.566,3.55,16.44236,82.1743,965.56,1.00691,1.352414347286142e-05,0.014790167105732851,3
1,0,184.256405,0.6503,2.27,5.77,0.0,380.0,6184.0,1.29,1.17,0.566,3.39,16.44236,82.1743,965.56,1.00691,1.4807269039546565e-05,0.01609987146526701,3
1,0,4.028751,0.051,1.22,1.98,0.0,1311.0,6090.0,1.26,1.15,0.203,1.4,14.53038,74.54275,625.339,1.57041,5.169545543970097e-06,0.008858813269015182,4
1,0,6.124821,0.068,1.56,3.05,0.0,1140.0,6090.0,1.26,1.15,0.203,1.4,14.53038,74.54275,625.339,1.57041,7.963188842984239e-06,0.011327662868576789,4
1,0,8.921099,0.087,1.38,2.48,0.0,1006.0,6090.0,1.26,1.15,0.203,1.4,14.53038,74.54275,625.339,1.57041,6.474986337901939e-06,0.010020624845279467,4
1,0,11.242861,0.102,1.46,2.73,0.0,931.0,6090.0,1.26,1.15,0.203,1.4,14.53038,74.54275,625.339,1.57041,7.12770673486786e-06,0.010601530633411611,4
1,0,7.031462,0.076,1.25,2.1,0.0,1194.0,6090.0,1.33,1.25,0.644,3.09,14.89907,78.20628,840.269,1.16154,5.044223227752639e-06,0.00859893436379817,3
1,0,54.280749,0.297,1.75,3.71,0.0,604.0,6090.0,1.33,1.25,0.644,3.09,14.89907,78.20628,840.269,1.16154,8.91146103569633e-06,0.012038508109317439,3
1,0,13.61159129,0.1211,1.42,2.6,0.0,958.0,6209.0,1.45,1.25,0.644,3.09,14.89907,78.20628,840.269,1.16154,6.245228758169935e-06,0.008959971001086468,3
1,0,11.829851,0.102,1.27,2.15,0.0,730.0,5654.0,0.88,0.93,-0.337,0.4,16.60325,75.87463,812.524,1.20213,6.941295404293506e-06,0.013204054576264992,2
1,0,14.751166,0.118,1.72,3.61,0.0,678.0,5654.0,0.88,0.93,-0.337,0.4,16.60325,75.87463,812.524,1.20213,1.1654919260232351e-05,0.017882656591476996,2
1,0,10.613839,0.095,2.08,4.98,0.0,785.0,5818.0,0.89,0.91,-0.331,4.68,10.31603,70.89842,1065.08,0.91164,1.6431339399665194e-05,0.021382554628324727,2
1,0,29.726682,0.188,4.66,19.6,0.0,557.0,5818.0,0.89,0.91,-0.331,4.68,10.31603,70.89842,1065.08,0.91164,6.466952856093128e-05,0.04790514642691982,2
1,0,2.42629,0.0359,1.43,6.35,0.0,1302.0,5538.0,1.07,1.07,0.048,5.84,12.93656,77.1239,364.03,2.71841,1.7818656818107062e-05,0.012227523937575879,2
1,0,4.62332,0.0552,0.85,2.71,0.0,1050.0,5538.0,1.07,1.07,0.048,5.84,12.93656,77.1239,364.03,2.71841,7.604497634184274e-06,0.007268108634223424,2
1,0,0.66931,0.0149,1.07,3.2,0.0,1983.0,5476.0,1.01,1.0,-0.039,7.47,18.383,79.95374,338.368,2.92662,9.608044243338362e-06,0.009692786925244496,2
1,0,2.46502,0.0359,0.82,5.0,0.0,1561.0,6104.0,1.23,1.08,0.283,6.68,18.73849,78.47517,88.7832,11.2346,1.3900526972422397e-05,0.006099510775387501,1
1,0,68.9584,0.3183,1.19,22.0,0.0,402.0,5460.0,0.89,0.92,-0.202,6.8,12.6169,79.43306,68.173,14.6396,7.179924366625133e-05,0.012233288465243474,1
1,0,1.8555582,0.03101,14.46,177.98,0.0,1790.0,5750.0,1.29,1.15,0.262,4.4,11.7114,78.90205,1093.08,0.886442,0.0004646847050079787,0.10255689047918987,1
2,0,17.833648,0.1226,2.838,8.44,0.17,866.0,6273.0,1.35,1.21,0.435,2.76,18.66425,74.81395,147.527,6.74954,2.0943154290747875e-05,0.019233790645055256,1
2,0,3.005156,0.0375,2.401,25.6,0.146,1138.0,4974.0,0.82,0.87,-0.579,0.212,17.40063,80.24936,153.676,6.47831,8.83498321226516e-05,0.026789497631168405,4
2,0,7.834435,0.0739,4.421,26.4,0.108,838.0,4906.0,0.82,0.87,-0.579,0.212,17.40063,80.24936,153.676,6.47831,9.111076437648446e-05,0.04932793378900272,4
2,0,58.02035,0.279,3.319,15.2,0.128,410.0,4987.0,0.82,0.87,-0.579,0.212,17.40063,80.24936,153.676,6.47831,5.2457712822824383e-05,0.03703221267715449,4
2,0,31.509728,0.186,3.28,10.8,0.016,503.0,4832.69,0.82,0.87,-0.584,0.212,17.40063,80.24936,153.676,6.47831,3.727258542674365e-05,0.03659706465232501,4
1,0,1.7208604,0.02897,15.031,299.07803,0.0038,1850.0,5750.0,1.29,1.17,0.269,5.37,16.1661,74.18899,1086.24,0.891809,0.0007675093334536532,0.10660668193587157,1
1,0,4.7,0.0527,1.71,3.5,0.0,1024.0,5536.0,0.95,0.89,-0.169,5.5,10.70429,82.06217,413.46,2.38983,1.180763864174307e-05,0.016468679093546258,2
1,0,7.171,0.0699,3.01,29.9,0.0,890.0,5536.0,0.95,0.89,-0.169,5.5,10.70429,82.06217,413.46,2.38983,0.00010087097011089079,0.028988727527236392,2
1,0,4.176,0.0426,1.21,119.9,0.0,694.0,4362.0,0.64,0.67,-0.805,4.9,8.78533,72.03695,530.487,1.8574,0.0005373155339441556,0.017297831339575492,2
1,0,8.708,0.0695,2.01,4.7,0.0,543.0,4362.0,0.64,0.67,-0.805,4.9,8.78533,72.03695,530.487,1.8574,2.106241042149734e-05,0.028734414043427057,2
1,0,6.319,0.0658,2.48,58.2,0.0,986.0,5758.0,1.07,1.0,0.028,4.9,10.60929,71.75799,690.819,1.41892,0.00017474630467571647,0.021205775779851877,2
1,0,12.209,0.1021,2.45,6.57,0.0,791.0,5758.0,1.07,1.0,0.028,4.9,10.60929,71.75799,690.819,1.41892,1.9726515837104074e-05,0.020949254298643992,2
1,0,12.331,0.1006,2.31,11.0,0.0,671.0,5177.0,0.81,0.9,-0.411,4.9,10.68732,75.76884,973.989,1.00053,3.669739120719513e-05,0.02609235165026876,2
1,0,15.943,0.1194,2.69,7.7,0.0,616.0,5177.0,0.81,0.9,-0.411,4.9,10.68732,75.76884,973.989,1.00053,2.568817384503659e-05,0.03038459997368959,2
1,0,86.67856,0.3779,13.45,349.6,0.2,434.0,5820.0,1.09,0.98,0.111,7.0,8.21752,72.01795,1002.53,0.969069,0.001071100850596649,0.11289690815912187,1
1,0,69.7546,0.37,10.8,794.5,0.833,613.0,6430.0,1.74,1.39,0.727,1.29,13.53223,83.93458,1011.36,0.960327,0.0017161850610009728,0.056788548598435365,2
1,0,1.2137672,0.0116,0.78,0.399,0.04,519.0,3068.0,0.17,0.13,-2.62,4.5,12.54674,76.91718,40.0595,24.934,9.215407819932707e-06,0.04197898592472575,3
1,0,0.45328509,0.006,0.73,0.315,0.0,720.0,3068.0,0.17,0.13,-2.62,4.5,12.54674,76.91718,40.0595,24.934,7.2753219631047684e-06,0.03928802528852538,3
1,0,1.865169,0.0154,0.57,0.13,0.02,450.0,3068.0,0.17,0.13,-2.62,4.5,12.54674,76.91718,40.0595,24.934,3.002513826043238e-06,0.0306769512526842,3
1,0,704.1984,1.219,4.16,16.1,0.041,185.0,5308.0,0.76,0.79,-0.398,4.0,18.57615,74.78908,348.558,2.84011,6.119047164467864e-05,0.050080193734760546,1
1,0,7.8914483,0.082,12.89,136.66,0.0,1028.0,5972.0,1.24,1.15,0.24,3.4,19.40569,75.8626,722.795,1.35465,0.00035680307779745114,0.09510809745332045,1
1,0,2.6843285,0.03585,13.361,189.101,0.019,1605.0,5560.0,0.95,0.85,-0.018,11.0,12.92101,78.7526,758.753,1.28941,0.0006679745494336498,0.12867720547887226,1
1,0,3.3118644,0.044,9.98,327.35,0.0,1116.0,5460.0,0.94,1.01,-0.15,4.9,10.48256,82.57663,698.646,1.40277,0.0009731414860943108,0.09713795351867119,2
1,0,3.79701816,0.0464,10.962,79.45,0.33,1070.0,5170.0,0.86,0.93,-0.323,5.0,12.02393,72.57481,646.647,1.51803,0.0002565050790098228,0.11662122753453104,1
1,0,3.21751883,0.0414,12.22,108.06,0.18,1300.0,5725.0,0.92,0.91,-0.089,6.0,16.28256,80.67164,843.695,1.15656,0.00035654026817827724,0.12152612229657926,1
1,0,10.290994,0.091,13.79,92.17,0.57,1100.0,5800.0,1.35,0.96,0.29,7.0,14.74789,74.83939,1017.8,0.953714,0.0002882726034858388,0.09345805954732626,1
1,0,3.52563254,0.0433,12.11,403.63,0.22,1070.0,5150.0,0.8,0.87,-0.39,5.0,11.87482,72.65879,686.284,1.42912,0.0013929938570181979,0.13849701654364246,1
1,0,3.0240949,0.046,13.664,1026.5909,0.017,1620.0,6041.0,1.42,1.32,0.326,0.69,17.83658,76.85693,1005.84,0.965345,0.00233511619010619,0.08803913581150863,1
1,0,35.968,0.2244,3.25,10.6,0.0,667.0,5884.0,1.49,1.17,0.312,2.84,14.32619,81.69761,917.477,1.06127,2.720226201372506e-05,0.0199564530402779,2
1,0,110.979,0.4757,1.75,3.71,0.0,458.0,5884.0,1.49,1.17,0.312,5.13,14.32619,81.69761,917.477,1.06127,9.520791704803772e-06,0.010745782406303486,2
1,0,6.803,0.0719,0.764,0.37,0.0,1032.0,6004.0,1.09,1.07,0.498,4.34,19.39477,72.38789,486.546,2.02658,1.0382524445196242e-06,0.006412880136324841,3
1,0,8.703,0.0847,0.668,0.229,0.0,951.0,6004.0,1.09,1.07,0.498,4.34,19.39477,72.38789,486.546,2.02658,6.425940805270108e-07,0.0056070732082002545,3
1,0,11.922,0.1045,1.11,1.41,0.0,856.0,6004.0,1.09,1.07,0.498,4.34,19.39477,72.38789,486.546,2.02658,3.956583639926136e-06,0.009317142606440542,3
2,0,52.501129,0.301,12.834,1719.4603,0.5134,812.0,4995.0,4.06,1.32,0.926,4.2,13.48812,80.63315,848.023,1.15095,0.003911138881880646,0.028921596536203156,2
1,0,5.33408384,0.0679,16.25,896.24,0.119,1776.0,6360.0,2.26,1.46,0.88,2.67,7.36124,75.52223,1878.31,0.504328,0.0018431321859267063,0.06578565272127007,1
1,0,12.8747099,0.1143,12.67,908.96,0.131,1000.0,5977.0,1.38,1.2,0.33,4.0,10.91052,75.82304,1222.54,0.789585,0.0022743041394335515,0.08400087122191266,1
1,0,8.6001536,0.0948,22.31,266.97,0.114,1729.0,6161.0,3.21,1.54,1.129,2.25,11.87922,75.63372,1418.77,0.676165,0.0005205072182719242,0.06358882495275475,1
1,0,64.00205,0.339,2.73,7.9,0.19,322.0,4651.0,0.7,0.73,-0.701,3.0,6.52188,80.05924,588.867,1.67105,3.2492957843481614e-05,0.035682138036016886,2
1,0,16.79713874,0.1158,2.33,6.04,0.0,503.0,4685.0,0.71,0.75,-0.731,4.07,6.52188,80.05924,588.867,1.67105,2.4180244679068204e-05,0.03002505656335116,2
1,0,35.23319,0.166,1.12,1.46,0.03,288.0,3748.0,0.52,0.54,-1.357,4.4,18.59302,71.25802,195.9428717,5.1035283,8.117907751894679e-06,0.019706111735867317,1
1,0,178.1396,0.563,2.24,5.65,0.03,291.0,5431.0,0.87,0.88,-0.236,7.2,19.87226,73.11777,757.048,1.29224,1.9277503542209426e-05,0.023556731270462077,1
1,0,3.2467293,0.0446,12.22,317.82,0.066,1544.0,5800.0,1.35,1.12,0.347,5.8,8.20087,80.6199,1188.0,0.81357,0.0008520169144580909,0.08281780186137253,1
1,0,101.11141,0.242,1.86,4.12,0.34,229.0,4134.0,0.56,0.57,-1.102,1.3,15.8353,71.82344,301.03,3.29324,2.1702380637365157e-05,0.030388634041662737,1
1,0,207.2482,0.64,1.64,3.33,0.1,189.0,4340.0,0.55,0.57,-1.051,1.9,19.07517,79.00897,268.003,3.70258,1.754100182583155e-05,0.027281448195369547,1
1,0,112.3053,0.409,1.34,2.36,0.04,241.0,4402.0,0.6,0.61,-0.932,2.9,14.98425,69.75019,365.965,2.70374,1.16162829991181e-05,0.020433361097548137,1
1,0,177.6693,0.495,2.33,6.04,0.11,233.0,4723.0,0.71,0.74,-0.664,3.2,16.96458,80.93539,802.271,1.21845,2.4507004742298857e-05,0.03002505656335116,1
3,0,3.6001053,0.04178,0.403,0.0374,0.16,938.0,5046.0,0.75,0.76,-0.425,11.23,12.89062,73.36096,36.4396,27.4137,1.4775528565002247e-07,0.004916205684962327,5
3,0,4.5458841,0.04881,0.497,0.0793,0.31,868.0,5046.0,0.75,0.76,-0.425,11.23,12.89062,73.36096,36.4396,27.4137,3.132886136910904e-07,0.006062913710735178,5
3,0,6.189392,0.06,0.53,0.2,0.18,783.0,5046.0,0.75,0.76,-0.425,11.23,12.89062,73.36096,36.4396,27.4137,7.901352173797993e-07,0.006465481421910752,5
3,0,7.743493,0.0696,0.546,0.1,0.1,727.0,5046.0,0.75,0.76,-0.425,11.23,12.89062,73.36096,36.4396,27.4137,3.9506760868989966e-07,0.006660665766723153,5
3,0,9.740486,0.0811,0.741,0.332,0.29,673.0,5046.0,0.75,0.76,-0.425,11.23,12.89062,73.36096,36.4396,27.4137,1.311624460850467e-06,0.009039474969124278,5
1,0,2.984151,0.0217,1.58,3.12,0.0,401.0,3157.0,0.21,0.18,-2.1,6.61,9.39004,80.78005,127.201,7.83347,5.2043572984749453e-05,0.06883733589365897,3
1,0,4.871229,0.0301,2.51,6.85,0.0,341.0,3157.0,0.21,0.18,-2.1,6.61,9.39004,80.78005,127.201,7.83347,0.0001142623317133121,0.10935551461587593,3
1,0,8.15275,0.0439,1.25,2.1,0.0,305.0,3157.0,0.21,0.18,-2.1,6.61,9.39004,80.78005,127.201,7.83347,3.502932797050444e-05,0.054459917637388416,3
1,0,1.565409,0.0182,1.5,2.86,0.0,648.0,3359.0,0.24,0.22,-2.248,3.72,19.18908,74.36798,96.339,10.3516,3.903267973856209e-05,0.05718291351925783,3
1,0,3.036179,0.0283,1.11,1.41,0.0,520.0,3359.0,0.24,0.22,-2.248,3.72,19.18908,74.36798,96.339,10.3516,1.9243384066913477e-05,0.0423153560042508,3
1,0,5.148921,0.0403,1.35,2.39,0.0,436.0,3359.0,0.24,0.22,-2.248,3.72,19.18908,74.36798,96.339,10.3516,3.261821838292427e-05,0.05146462216733205,3
1,0,7.79430132,0.0769,18.49,435.41,0.123,882.0,5493.0,1.05,1.0,-0.19,2.69,18.48573,78.72698,268.041,3.70206,0.0013073245449974863,0.16111422033844988,1
1,0,2.455239,0.03,10.76,160.497,0.11,1000.0,3820.0,0.55,0.59,-1.276,0.5,10.53637,73.88709,381.949,2.59039,0.0008167702737940026,0.1789929162086441,1
1,0,28.454851,0.1993,6.14,19.4,0.02,769.0,6197.21,1.64,1.19,0.554,3.02,13.4167,83.79725,455.982,2.16449,4.894854472709144e-05,0.03425395990324323,3
1,0,15.413135,0.1324,2.62,12.5,0.02,944.0,6197.21,1.64,1.19,0.554,3.02,13.4167,83.79725,455.982,2.16449,3.1539010777765105e-05,0.01461651057760542,3
1,0,7.51464,0.082,0.837,17.6,0.14,1199.0,6197.21,1.64,1.19,0.554,3.02,13.4167,83.79725,455.982,2.16449,4.440692717509327e-05,0.004669473035670128,3
1,0,384.843,1.046,1.63,3.29,0.0,265.0,5757.0,1.11,1.04,0.084,6.0,9.98768,77.86464,551.727,1.78375,9.498337007386781e-06,0.013435408870110308,1
2,0,10.57,0.0954,2.354,6.05338,0.0,844.0,5701.0,1.05,0.85,0.053,4.27,13.05368,69.4411,230.869,4.3027,2.1382773110933663e-05,0.020511783378945974,2
1,0,20.74028413,0.154,4.2,16.4,0.0,798.0,6117.21,2.22,1.15,0.792,3.0,10.32377,80.05076,1594.74,0.598486,4.2818458040964426e-05,0.017309422470694263,2
1,0,33.60134,0.1968,9.057,1907.0,0.01,543.0,5155.0,0.94,0.9,-0.255,9.7,13.62366,74.1138,777.06,1.25859,0.006361993184738283,0.08815415280747545,3
1,0,57.011,0.2799,13.5,119.499,0.0146,455.0,5155.0,0.94,0.9,-0.255,9.7,13.62366,74.1138,777.06,1.25859,0.00039866377744260097,0.1313990353208478,3
1,0,6.766589,0.067,1.64,3.33,0.0,845.0,5309.0,0.79,0.92,-0.378,4.5,13.62366,74.1138,777.06,1.25859,1.0867794609482587e-05,0.01899341330057374,3
1,0,220.1303357,0.7211,5.52,26.1,0.0,389.0,6146.0,1.26,1.17,0.641,3.16,13.35484,72.03315,1274.01,0.756155,6.697915458096453e-05,0.04008249938111787,2
1,0,8.31378306,0.0821,2.58,7.18,0.0,886.0,5634.0,0.91,0.98,0.246,2.51,13.20021,78.35619,692.158,1.41593,2.199800946019433e-05,0.025939677693131467,1
1,0,84.6866,0.4172,3.0,53.9,0.042,611.0,7500.0,1.57,1.59,0.926,0.5,7.37348,78.82865,596.625,1.64798,0.00010178333032939025,0.017482674196970548,2
1,0,207.62,0.7584,4.0,6.0,0.11,453.0,7500.0,1.57,1.59,0.926,0.5,7.37348,78.82865,596.625,1.64798,1.1330240852993348e-05,0.023310232262627396,2
1,0,8.98101683,0.078,3.05,9.53,0.0,880.0,5661.0,0.9,0.87,0.079,7.41,8.4483,79.41202,394.804,2.50425,3.288960547378397e-05,0.031005846441553134,1
1,0,7.25696522,0.0765,3.3,10.9,0.0,1163.0,5933.0,1.59,1.21,0.484,4.9,12.87628,81.7411,667.604,1.46931,2.7047438598240738e-05,0.018989042979979956,1
1,0,9.94067247,0.0953,2.95,9.01,0.0,996.0,6310.0,1.29,1.23,0.338,2.19,18.06408,76.08667,553.077,1.77944,2.199402404280453e-05,0.020922740450457132,1
1,0,51.07926307,0.2671,2.85,8.5,0.0,503.0,5927.0,1.05,1.04,-0.067,3.47,12.17701,81.54711,530.122,2.6069041,2.4539776462853384e-05,0.024833722442649118,2
1,0,3.70921385,0.0465,1.25,2.1,0.0,1206.0,5927.0,1.05,1.04,-0.067,3.47,12.17701,81.54711,530.122,2.6069041,6.062768302587307e-06,0.010891983527477682,2
1,0,24.99324193,0.1651,2.25,5.69,0.0,712.0,5809.0,1.37,1.05,0.323,8.13,13.3096,69.79641,466.265,2.11608,1.6270765400177166e-05,0.015026167056155343,1
1,0,24.66919569,0.2322,14.44,35600.0,0.0,1485.0,6613.0,1.66,1.4,0.602,1.86,12.26523,83.66816,929.811,1.04666,0.07634963729081376,0.07958759240656223,1
1,0,5.01423457,0.0626,14.96,37000.0,0.0,1308.0,6733.0,1.8,1.49,0.71,1.58,7.66243,78.28462,1249.41,0.771755,0.07455906816348978,0.07604056766649753,1
1,0,4.17625551,0.0483,3.22,10.5,0.0,876.0,4996.0,0.78,0.85,-0.513,2.69,7.22013,73.60082,306.602,3.23279,3.708987667465176e-05,0.037770047493745684,1
1,0,14.55731705,0.1186,4.08,15.6,0.0,879.0,5816.0,1.34,1.06,0.525,6.92,13.95171,69.83524,905.937,1.07502,4.418793932667406e-05,0.027857467123411576,1
1,0,5.66067294,0.0606,3.06,9.59,0.0,1115.0,5785.0,1.08,0.99,0.417,6.76,12.15844,76.27255,841.496,1.15961,2.9084957163388535e-05,0.025922920795396886,1
1,0,3.10550819,0.0399,2.49,6.76,0.0,980.0,5009.0,0.79,0.86,-0.464,2.69,14.16429,71.16452,280.069,3.54165,2.3601155190758475e-05,0.02883756043806623,1
